date,total_confirmed
2021-01-12,765553.0
2021-11-08,597528.0
2022-01-16,2592759.0
2022-01-24,4054874.0
2022-01-25,4298121.0
2021-05-22,482874.0
2022-03-13,2457355.0
2020-09-22,347133.0
2021-08-01,542861.0
2020-04-30,83720.0
2020-07-15,213700.0
2021-01-23,609332.0
2021-06-27,298856.0
2020-04-23,138764.0
2020-09-09,331417.0
2021-04-26,765137.0
2022-03-25,1436905.0
2020-07-21,218733.0
2021-03-24,593676.0
2022-02-25,1569640.0
2020-07-06,171657.0
2021-01-28,523532.0
2021-04-27,818463.0
2021-08-16,706699.0
2020-04-22,87066.0
2021-03-12,427666.0
2020-12-09,818870.0
2021-01-18,646362.0
2022-02-20,2109991.0
2021-09-20,555988.0
2021-02-10,510810.0
2021-10-04,496289.0
2022-03-21,1943983.0
2021-12-03,796040.0
2020-03-15,18177.0
2020-04-12,81797.0
2021-08-18,851533.0
2020-05-19,94495.0
2020-12-11,778493.0
2021-11-23,670644.0
2021-12-23,1463612.0
2020-06-05,120357.0
2020-04-04,74072.0
2020-06-07,97288.0
2020-05-09,94491.0
2021-05-12,751756.0
2020-11-29,545733.0
2021-10-06,571507.0
2020-09-18,377597.0
2021-04-30,868346.0
2021-12-10,760593.0
2022-02-10,3112071.0
2020-04-09,101689.0
2020-10-07,432582.0
2021-12-12,580634.0
2021-10-31,505965.0
2022-02-27,1375763.0
2020-11-19,686623.0
2021-01-13,728868.0
2021-04-02,635772.0
2020-11-28,594954.0
2020-04-24,85157.0
2020-09-06,245168.0
2020-11-07,721496.0
2021-04-07,745827.0
2021-09-04,623003.0
2020-04-18,84367.0
2021-05-09,611801.0
2020-04-26,73585.0
2021-05-06,871126.0
2021-09-25,519588.0
2021-07-04,381494.0
2022-01-10,3610724.0
2020-07-18,243105.0
2020-10-03,360984.0
2021-11-27,838941.0
2021-09-16,825671.0
2021-03-08,401419.0
2020-11-10,749844.0
2020-05-07,104915.0
2020-07-22,244130.0
2020-07-08,243221.0
2021-06-11,345654.0
2022-01-22,3095422.0
2020-10-12,321013.0
2021-03-25,632483.0
2021-05-14,645154.0
2020-06-09,110463.0
2020-03-31,119775.0
2020-06-10,124452.0
2020-12-25,535931.0
2021-01-22,746215.0
2021-08-30,618788.0
2020-05-14,109115.0
2021-04-18,716199.0
2021-09-19,527617.0
2020-11-09,655538.0
2020-11-17,699993.0
2020-04-11,88599.0
2021-02-13,357400.0
2021-07-03,427823.0
2021-10-13,633504.0
2020-04-05,74165.0
2021-02-28,298734.0
2022-02-08,4589873.0
2020-10-28,590451.0
2021-03-16,509429.0
2020-07-16,217916.0
2020-06-27,143676.0
2020-12-01,650082.0
2021-01-04,755575.0
2021-11-29,678805.0
2021-05-26,548256.0
2021-06-04,408150.0
2020-11-18,705254.0
2020-12-07,664287.0
2020-12-28,628270.0
2022-03-05,1779453.0
2020-10-23,559529.0
2022-02-17,3030602.0
2021-11-16,988570.0
2021-09-11,585695.0
2020-11-14,654818.0
2022-03-02,2382277.0
2020-08-20,296130.0
2022-03-19,1662631.0
2021-07-02,379008.0
2022-01-13,4553449.0
2021-09-24,492759.0
2020-11-15,586625.0
2020-05-27,117680.0
2020-10-09,435079.0
2021-09-10,743841.0
2020-06-01,95793.0
2022-03-09,2674003.0
2020-06-08,120743.0
2021-04-13,919402.0
2021-07-30,829143.0
2020-06-24,194581.0
2021-12-15,1007502.0
2020-03-09,9759.0
2020-03-12,16150.0
2020-03-21,38729.0
2022-03-26,1654557.0
2020-06-22,141851.0
2021-02-07,375637.0
2022-03-20,2704873.0
2021-11-18,687725.0
2022-03-14,3141548.0
2020-11-30,636330.0
2021-03-18,511666.0
2020-05-28,114244.0
2021-10-19,500231.0
2021-01-27,706707.0
2020-04-02,102270.0
2020-05-13,83156.0
2021-03-21,422935.0
2020-03-29,101529.0
2020-03-11,13915.0
2021-12-07,861096.0
2020-03-23,81421.0
2022-02-18,3023356.0
2022-04-02,481309.0
2020-03-24,71870.0
2020-03-01,2554.0
2020-04-03,82299.0
2020-03-07,3955.0
2020-03-25,64729.0
2020-03-18,51293.0
2020-04-01,105216.0
2020-03-10,7351.0
2022-04-01,630211.0
2020-03-26,87923.0
2020-03-27,103603.0
2020-03-04,4312.0
2022-04-03,546228.0
2020-03-06,6468.0
2020-03-14,19771.0
2020-03-19,29365.0
2020-03-08,7367.0
2020-03-05,7315.0
2020-03-16,18442.0
2020-03-22,37639.0
2020-03-03,2686.0
2020-03-20,49075.0
2020-03-17,22777.0
2020-03-02,7552.0
2020-01-29,2333.0
2020-02-21,1210.0
2020-02-25,1088.0
2020-02-05,3493.0
2020-02-17,2323.0
2020-02-26,2233.0
2020-02-01,3083.0
2022-04-04,146313.0
2020-02-19,3903.0
2020-01-28,7376.0
2020-02-10,8563.0
2020-02-29,2084.0
2020-02-03,15725.0
2020-02-28,3628.0
2020-02-24,2626.0
2020-02-14,8151.0
2020-01-31,10567.0
2020-02-27,3108.0
2020-02-18,1756.0
2020-01-23,1923.0
2020-02-16,2044.0
2020-01-26,2107.0
2020-02-09,2862.0
2020-02-02,3436.0
2020-01-22,391.0
2020-01-24,885.0
2020-02-07,2998.0
2020-02-13,2724.0
2020-01-10,339.0
2020-02-08,3115.0
2020-01-27,1612.0
2020-02-15,2590.0
2020-01-13,199.0
2020-01-06,3293.0
2020-02-11,15276.0
2020-01-04,7423.0
2020-01-17,356.0
2020-01-02,3640.0
2020-02-06,3732.0
2020-02-22,669.0
2020-01-25,910.0
2020-01-30,2537.0
2020-02-12,4663.0
2020-01-01,1523.0
2020-01-05,4400.0
2020-01-07,623.0
2020-02-23,1082.0
2020-02-04,4893.0
2020-01-11,917.0
2020-01-21,240.0
2020-02-20,1436.0
2020-01-20,837.0
2020-01-18,219.0
2020-01-08,443.0
2020-01-12,1298.0
2020-01-09,693.0
2020-01-16,72.0
2020-01-03,481.0
2020-01-15,145.0
2020-01-19,207.0
2020-01-14,150.0
